BaitUnit,Protein,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
Treat_TMEMV5,SMARCA1,7.2359393826091585e-06,1.8499823354903614e-12,0.9999927640577673,5.78925606891134,7.2365700861392535,8.68388410346413,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,27.0,17.0,0.03162277660168379
Treat_TMEMmyc,SMARCA1,1.9687521147060625e-05,2.147343453167425e-12,0.9999803124757055,6.335755677368682,7.9196945967109125,9.503633516132973,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,25.0,18.0,0.03162277660168379
Treat_TMEMmyc,SMARCA2,8.031844701500185e-16,4.5731615666406943e-17,0.999999999998999,6.335755677368679,7.9196945967109125,9.503633516329293,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,60.0,42.0,0.03162277660168379
Treat_TMEMV5,SMARCA2,2.865606711561091e-10,1.9392757752709277e-14,0.9999999997124198,5.789256068911337,7.2365700861392535,8.683884103555172,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,39.0,30.0,0.03162277660168379
Treat_TMEMV5,SMARCA4,9.145043715132648e-26,2.0878049230159076e-21,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103875627,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,89.0,68.0,0.03162277660168379
Treat_TMEMmyc,SMARCA4,1.000125336362763e-32,1.1450301454276478e-24,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516648728,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,105.0,93.0,0.03162277660168379
Treat_TMEMV5,SMARCA5,1.9679883263357047e-16,3.283189574406609e-17,0.9999999999989997,5.789256068911337,7.2365700861392535,8.683884103682626,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,59.0,45.0,0.03162277660168379
Treat_TMEMmyc,SMARCA5,1.0576914830087238e-16,1.837851066290581e-17,0.9999999999989997,6.335755677368679,7.9196945967109125,9.50363351634593,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,65.0,42.0,0.03162277660168379
Treat_TMEMmyc,SMARCAD1,1.3321616248613332e-08,8.065803322668922e-14,0.999999986677303,6.335755677368679,7.9196945967109125,9.503633516192869,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,33.0,28.0,0.03162277660168379
Treat_TMEMV5,SMARCAD1,1.882247154194527e-07,3.5854149733012206e-13,0.9999998117739258,5.789256068911337,7.2365700861392535,8.683884103496908,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,29.0,24.0,0.03162277660168379
Treat_TMEMV5,SMARCAL1,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,6.0,0.03162277660168379
Treat_TMEMmyc,SMARCAL1,0.927226276852219,6.41011433980274e-11,0.07277372308275228,6.335755677356315,7.9196945967109125,9.503633516050957,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,4.0,0.03162277660168379
Treat_TMEMmyc,SMARCB1,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,11.0,0.03162277660168379
Treat_TMEMV5,SMARCB1,0.2151173841386385,1.6622174281185e-10,0.7848826156943548,5.789256068918883,7.2365700861392535,8.683884103368959,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,9.0,0.03162277660168379
Treat_TMEMV5,SMARCC1,8.877457365263448e-20,1.0276667008407943e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103751815,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,76.0,47.0,0.03162277660168379
Treat_TMEMmyc,SMARCC1,2.45153849133987e-22,5.376633579392898e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516452409,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,76.0,63.0,0.03162277660168379
Treat_TMEMmyc,SMARCC2,7.051276552955033e-17,1.5315425551473282e-17,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516349257,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,58.0,50.0,0.03162277660168379
Treat_TMEMV5,SMARCC2,1.4724149480960912e-12,1.812522363195239e-15,0.9999999999975258,5.789256068911337,7.2365700861392535,8.683884103602512,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,49.0,33.0,0.03162277660168379
Treat_TMEMmyc,SMARCD1,2.99736360619758e-08,1.161475659190009e-13,0.9999999700252478,6.335755677368679,7.9196945967109125,9.503633516186213,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,35.0,24.0,0.03162277660168379
Treat_TMEMV5,SMARCD1,6.352581306131866e-07,6.195594304755226e-13,0.9999993647402498,5.789256068911337,7.2365700861392535,8.683884103485981,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,28.0,22.0,0.03162277660168379
Treat_TMEMmyc,SMARCD2,1.5174151410260922e-07,2.4084356338820427e-13,0.9999998482572449,6.335755677368679,7.9196945967109125,9.503633516172904,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,28.0,27.0,0.03162277660168379
Treat_TMEMV5,SMARCD2,7.2359393826091585e-06,1.8499823354903614e-12,0.9999927640577673,5.78925606891134,7.2365700861392535,8.68388410346413,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,25.0,19.0,0.03162277660168379
Treat_TMEMV5,SMARCD3,0.10858463939095751,1.3109941168321e-10,0.8914153604770515,5.789256068916333,7.2365700861392535,8.683884103375695,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,7.0,0.03162277660168379
Treat_TMEMmyc,SMARCD3,0.12838956004178387,1.0332844633705858e-10,0.871610439854016,6.335755677374017,7.9196945967109125,9.503633516058919,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,10.0,0.03162277660168379
Treat_TMEMmyc,SMARCE1,5.121274255696575e-07,4.161775275802845e-13,0.9999994878711582,6.335755677368679,7.9196945967109125,9.503633516162921,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,27.0,25.0,0.03162277660168379
Treat_TMEMV5,SMARCE1,1.6280716353710014e-05,2.6639504679882444e-12,0.9999837192799823,5.789256068911341,7.2365700861392535,8.68388410345685,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,20.0,22.0,0.03162277660168379
Treat_TMEMV5,SMC1A,8.270569610044998e-33,1.4204961895687662e-24,0.9999999999989999,5.789256068911337,7.2365700861392535,8.68388410402129,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,118.0,79.0,0.03162277660168379
Treat_TMEMmyc,SMC1A,2.005109008135054e-36,2.488918938789932e-26,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516718605,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,121.0,98.0,0.03162277660168379
Treat_TMEMV5,SMC2,1.2042855913987061e-26,8.390419728056249e-22,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103893835,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,86.0,76.0,0.03162277660168379
Treat_TMEMmyc,SMC2,5.682224984090402e-28,1.5729342358886908e-22,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516558887,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,98.0,73.0,0.03162277660168379
Treat_TMEMV5,SMC3,5.061070553971376e-43,3.6301769753341476e-29,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884104232499,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,132.0,123.0,0.03162277660168379
Treat_TMEMmyc,SMC3,9.598391142361149e-52,3.215454287271241e-33,0.9999999999989999,6.335755677368679,7.9196945967109125,9.50363351700809,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,170.0,136.0,0.03162277660168379
Treat_TMEMV5,SMC4,6.944517575170618e-25,5.195126749025981e-21,0.9999999999989999,5.789256068911337,7.2365700861392535,8.68388410385742,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,95.0,57.0,0.03162277660168379
Treat_TMEMmyc,SMC4,2.5254333257215097e-28,1.0923154413553238e-22,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516565541,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,105.0,68.0,0.03162277660168379
