rank,Protein,BaitUnit,gamma3,pi1,pi2,pi3,rep1,rep2,gamma3_avg,FDR
1506,DCUN1D1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.015494895522139545,0.3933118434568206
1506,FHOD3,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39382303520867623
1506,FHOD3,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.39382303520867623
1506,GEMIN7,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,0.0,0.015494895522139545,0.3947154967853834
1506,GEMIN7,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.3947154967853834
1506,HACL1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39356754988459786
1506,HACL1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.39356754988459786
1506,HMCES,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39496999068298533
1506,HMCES,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.015494895522139545,0.39496999068298533
1506,HMGA1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,3.0,0.015494895522139545,0.3950971552890671
1506,HMGA1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,4.0,0.015494895522139545,0.3950971552890671
1506,KDM2B,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39522426504735664
1506,KDM2B,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.39522426504735664
1506,KDM4D,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39535131999333134
1506,KDM4D,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.39535131999333134
1506,MIEF1,TMEMV5,0.040474534042569815,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,4.0,0.015494895522139545,0.3945881674227555
1506,MIEF1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.015494895522139545,0.3945881674227555
1506,MIEF1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.3945881674227555
1506,MIEF1,TMEMmyc,0.0045725625700453725,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.015494895522139545,0.3945881674227555
1506,PARN,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.015494895522139545,0.3936953201666721
1506,PARN,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,1.0,0.015494895522139545,0.3936953201666721
1506,PCGF1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.015494895522139545,0.39446078307011995
1506,PCGF1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.39446078307011995
1506,PDF,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.3934397243266067
1506,PDF,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.3934397243266067
1506,PFDN5,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.3942058492522726
1506,PFDN5,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.015494895522139545,0.3942058492522726
1506,PPIL1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,2.0,0.015494895522139545,0.3948427711936036
1506,PPIL1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.015494895522139545,0.3948427711936036
1506,SLC16A10,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39407829971570696
1506,SLC16A10,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,4.0,0.015494895522139545,0.39407829971570696
1506,SULT1A1,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.3931839072393306
1506,SULT1A1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,4.0,0.015494895522139545,0.3931839072393306
1506,TXNDC17,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.39433334369184614
1506,TXNDC17,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.015494895522139545,0.39433334369184614
1506,ZBED4,TMEMV5,0.008263360020918037,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.015494895522139545,0.3954783201624377
1506,ZBED4,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,1.0,0.015494895522139545,0.3954783201624377
1507,DCAF10,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39750390690898235
1507,DCAF10,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.39750390690898235
1507,DNPEP,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.015202535764716862,0.39585918130681913
1507,DNPEP,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.39585918130681913
1507,DSTYK,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.015202535764716862,0.39712517073701786
1507,DSTYK,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.39712517073701786
1507,ERO1A,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39699881677152693
1507,ERO1A,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.39699881677152693
1507,ERO1B,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39674594576810096
1507,ERO1B,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.39674594576810096
1507,GFER,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.015202535764716862,0.3961128153649278
1507,GFER,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.3961128153649278
1507,GSTCD,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.396619428659997
1507,GSTCD,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.396619428659997
1507,HOXB6,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39737771577075154
1507,HOXB6,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.39737771577075154
1507,KBTBD6,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,0.0,0.015202535764716862,0.3959860256494701
1507,KBTBD6,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.3959860256494701
1507,NDUFB5,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.015202535764716862,0.39623955048847365
1507,NDUFB5,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.39623955048847365
1507,NDUFB9,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.015202535764716862,0.3968724084602444
1507,NDUFB9,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.3968724084602444
1507,NSUN3,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39649285710080284
1507,NSUN3,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.39649285710080284
1507,PICK1,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.3956053285986603
1507,PICK1,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.015202535764716862,0.3956053285986603
1507,RBM23,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.015202535764716862,0.39573228230166324
1507,RBM23,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,2.0,0.015202535764716862,0.39573228230166324
1507,SCLY,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.015202535764716862,0.39725147039175635
1507,SCLY,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.39725147039175635
1507,SLC27A2,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.015202535764716862,0.39636623105535845
1507,SLC27A2,TMEMmyc,0.0030530284345049357,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.015202535764716862,0.39636623105535845
1508,ASB6,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.014694734412064507,0.3986381719664673
1508,ASB6,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.3986381719664673
1508,COMMD1,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014694734412064507,0.3983864915316233
1508,COMMD1,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.3983864915316233
1508,CSTA,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,4.0,0.014694734412064507,0.39901528816120996
1508,CSTA,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.39901528816120996
1508,EYA4,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.014694734412064507,0.3982605703185668
1508,EYA4,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.3982605703185668
1508,FABP5,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014694734412064507,0.3987639312577045
1508,FABP5,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.3987639312577045
1508,FAM193B,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.014694734412064507,0.3985123587360102
1508,FAM193B,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.3985123587360102
1508,MGAT1,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014694734412064507,0.39763015290526216
1508,MGAT1,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.39763015290526216
1508,MTBP,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,4.0,0.014694734412064507,0.39914088584274954
1508,MTBP,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.39914088584274954
1508,PAAT,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.014694734412064507,0.3977563446838069
1508,PAAT,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.3977563446838069
1508,PBX2,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.014694734412064507,0.3981345950620713
1508,PBX2,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.3981345950620713
1508,POFUT1,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.014694734412064507,0.39888963664440186
1508,POFUT1,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.39888963664440186
1508,SFXN5,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014694734412064507,0.3978824822795355
1508,SFXN5,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.014694734412064507,0.3978824822795355
1508,ZNHIT3,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014694734412064507,0.3980085657273372
1508,ZNHIT3,TMEMmyc,0.0020374257292002235,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.014694734412064507,0.3980085657273372
1509,DALRD3,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014355625004375596,0.39964302924099687
1509,DALRD3,TMEMmyc,0.001359206913822401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.014355625004375596,0.39964302924099687
1509,PDCL,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014355625004375596,0.3992665023535983
1509,PDCL,TMEMmyc,0.001359206913822401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.014355625004375596,0.3992665023535983
1509,SMCR8,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,1.0,0.014355625004375596,0.39939206506722613
1509,SMCR8,TMEMmyc,0.001359206913822401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.014355625004375596,0.39939206506722613
1509,STOML1,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.014355625004375596,0.39951757401818494
1509,STOML1,TMEMmyc,0.001359206913822401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.014355625004375596,0.39951757401818494
1510,ALKBH1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.40189222647367656
1510,ALKBH1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40189222647367656
1510,ATP5F1D,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.400394684864573
1510,ATP5F1D,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.400394684864573
1510,ATP6V1G1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4033821243144648
1510,ATP6V1G1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4033821243144648
1510,CCDC14,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.404247724691634
1510,CCDC14,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.404247724691634
1510,CCDC18,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.4011444148119146
1510,CCDC18,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4011444148119146
1510,CDAN1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.404124225086905
1510,CDAN1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.014316136244222247,0.404124225086905
1510,CIAO2A,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.40164316860794186
1510,CIAO2A,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40164316860794186
1510,CRCP,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4005197733832504
1510,CRCP,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4005197733832504
1510,DPY30,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4020166757674907
1510,DPY30,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.4020166757674907
1510,DTWD2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4007697900849691
1510,DTWD2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.4007697900849691
1510,FARP1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,0.0,0.014316136244222247,0.39989379553732335
1510,FARP1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.39989379553732335
1510,FBXO22,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4017677240984831
1510,FBXO22,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.014316136244222247,0.4017677240984831
1510,GATAD1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.40276225871999877
1510,GATAD1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,4.0,0.014316136244222247,0.40276225871999877
1510,HBB,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,4.0,0.014316136244222247,0.40151855996805536
1510,HBB,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.40151855996805536
1510,HOXA5,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.4012691831041118
1510,HOXA5,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.4012691831041118
1510,KLF5,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4030103632550215
1510,KLF5,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4030103632550215
1510,MAPKAPK2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4026381272027424
1510,MAPKAPK2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4026381272027424
1510,MBD2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4028863373928459
1510,MBD2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4028863373928459
1510,MLLT10,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.40313433634023443
1510,MLLT10,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.40313433634023443
1510,MRPL33,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.40026954285497474
1510,MRPL33,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.40026954285497474
1510,NCCRP1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.40350593927075684
1510,NCCRP1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.40350593927075684
1510,NUDT2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4013938981447972
1510,NUDT2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4013938981447972
1510,PHAX,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.40387706841938736
1510,PHAX,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40387706841938736
1510,PINX1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.40214107201386506
1510,PINX1,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40214107201386506
1510,PLA2G4A,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.40226541524671017
1510,PLA2G4A,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40226541524671017
1510,PLD2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,3.0,0.014316136244222247,0.4006448084452958
1510,PLD2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.4006448084452958
1510,PNKD,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.403258256682165
1510,PNKD,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.403258256682165
1510,POLR2J2,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,4.0,0.014316136244222247,0.4037534112896665
1510,POLR2J2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4037534112896665
1510,PPP1R12C,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4010195932340918
1510,PPP1R12C,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4010195932340918
1510,RAB28,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,0.0,0.014316136244222247,0.40400067300730674
1510,RAB28,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.014316136244222247,0.40400067300730674
1510,STAT5B,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4000190982257123
1510,STAT5B,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.014316136244222247,0.4000190982257123
1510,TBC1D13,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.40238970549990766
1510,TBC1D13,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.014316136244222247,0.40238970549990766
1510,TBC1D24,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.4025139428073104
1510,TBC1D24,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.4025139428073104
1510,TMEM192,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.014316136244222247,0.40362970158463546
1510,TMEM192,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.014316136244222247,0.40362970158463546
1510,UBAP1,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.014316136244222247,0.4008947183365007
